y_true,pred_ridge,pred_transformer
3.9010767936706543,3.8390445709228516,3.904306650161743
4.561816692352295,4.397049427032471,4.517610549926758
4.003848075866699,4.083214282989502,3.9391841888427734
4.071071624755859,4.127458095550537,4.132174015045166
3.9964678287506104,4.032853603363037,3.910626173019409
3.846646308898926,3.987492322921753,3.893282413482666
4.116873264312744,4.256937026977539,3.972956657409668
3.9084312915802,3.9457693099975586,3.9032578468322754
3.8532721996307373,3.8307554721832275,3.9183456897735596
4.005909442901611,4.003316402435303,4.042527675628662
3.8993825912475586,4.007360935211182,3.9858736991882324
4.4609880447387695,4.383678436279297,4.469079494476318
4.379957675933838,4.283695220947266,3.861708402633667
4.046807289123535,4.137172222137451,3.9919705390930176
4.019199371337891,4.0496015548706055,4.013818740844727
4.084754943847656,4.110224723815918,4.059937477111816
4.454860210418701,4.378276824951172,4.429574966430664
3.8993825912475586,4.018620014190674,3.926297187805176
4.556483268737793,4.389647960662842,4.547494411468506
3.981229543685913,4.0085625648498535,4.008791446685791
4.0936665534973145,4.1162190437316895,4.073830604553223
3.853698253631592,3.9755606651306152,3.893900156021118
4.37324333190918,4.3413543701171875,4.476841926574707
3.9801852703094482,4.004465103149414,4.014921188354492
4.514308452606201,4.482508659362793,4.4731645584106445
3.9590413570404053,3.8017306327819824,3.6668643951416016
4.019988059997559,4.121057987213135,4.009456157684326
3.9147133827209473,3.8755156993865967,4.013491153717041
4.050418376922607,4.10693359375,4.04142951965332
4.2459564208984375,4.214258670806885,4.232938289642334
4.047547340393066,4.123683929443359,4.079168319702148
4.105271816253662,3.994858741760254,4.055243968963623
4.189377784729004,4.129306793212891,4.331004619598389
3.8830366134643555,3.9617276191711426,3.9630799293518066
3.8552768230438232,3.8038902282714844,3.82806396484375
4.28391170501709,4.321529388427734,4.2845988273620605
3.9874427318573,4.229009628295898,3.9775381088256836
3.926908016204834,3.946223258972168,3.8852100372314453
3.9306435585021973,3.966111183166504,3.937499761581421
4.108429908752441,4.048582077026367,4.234785556793213
4.257246494293213,4.17573881149292,4.169772624969482
4.079217433929443,4.090114593505859,4.122928142547607
3.9455671310424805,3.9489235877990723,3.983851432800293
3.9061734676361084,3.7945480346679688,3.767812967300415
4.337479114532471,4.336248397827148,4.335186958312988
3.9623219966888428,3.9517111778259277,4.021421909332275
4.186899662017822,4.070460319519043,4.036340236663818
4.0128374099731445,3.986849784851074,4.026724815368652
3.9384195804595947,4.004343509674072,4.003812789916992
4.115110874176025,4.188328266143799,4.172784328460693
3.9709508419036865,4.019097328186035,3.8504137992858887
4.139690399169922,4.183452606201172,4.17011022567749
3.9886481761932373,3.9979898929595947,3.892016887664795
4.115843296051025,4.092483043670654,4.097544193267822
4.101196765899658,4.190103530883789,4.039175033569336
4.595341682434082,4.436215400695801,4.516904830932617
4.3018975257873535,4.31853723526001,4.293010711669922
4.3352370262146,4.294163227081299,4.443235397338867
4.127590656280518,4.1798014640808105,4.090958595275879
4.072911262512207,4.090818405151367,4.082176685333252
3.966141700744629,4.010662078857422,3.89875864982605
3.810770034790039,3.920051097869873,3.950847625732422
3.848681688308716,3.93918514251709,3.869381904602051
4.094645977020264,4.13693380355835,4.222677707672119
3.8449740409851074,3.829800605773926,3.7029757499694824
3.7725417613983154,3.826289176940918,3.7899227142333984
4.4395222663879395,4.397344589233398,4.406769275665283
3.887223243713379,4.018133163452148,3.955866575241089
3.924175977706909,3.9795618057250977,3.87982439994812
3.9755237102508545,4.063324928283691,4.047584533691406
3.9321184158325195,4.05064058303833,3.957570791244507
4.122150421142578,4.138546466827393,4.050057888031006
3.9555435180664062,4.015687465667725,4.104010581970215
4.080554485321045,4.068269729614258,3.866339683532715
4.5966081619262695,4.491185665130615,4.60308313369751
3.80753493309021,3.710298538208008,3.892299175262451
4.503586292266846,4.418451309204102,4.510517597198486
3.771146297454834,3.7977771759033203,3.8581252098083496
4.088773727416992,3.9919445514678955,3.9957332611083984
4.537277698516846,4.501527309417725,4.516343593597412
4.074779987335205,4.12559175491333,4.100793838500977
3.9451730251312256,3.9811782836914062,3.92671799659729
3.8427340984344482,3.568708896636963,3.726323127746582
4.316997051239014,4.256735324859619,4.500216960906982
4.023622989654541,4.063661098480225,4.111489772796631
4.00073766708374,4.085751533508301,3.9337575435638428
3.904228448867798,3.9190330505371094,4.02223014831543
4.533517837524414,4.46568489074707,4.4156293869018555
3.7517409324645996,3.8369765281677246,3.76340913772583
3.9978229999542236,4.0577592849731445,3.8584110736846924
4.093876838684082,4.224523067474365,4.161699295043945
3.9020028114318848,3.920783758163452,3.67289137840271
3.8694663047790527,3.8966832160949707,3.9245316982269287
3.914977550506592,4.146833419799805,3.764894485473633
4.460476875305176,4.316884517669678,4.2700347900390625
4.053232192993164,4.101251125335693,3.995227098464966
4.318272113800049,4.135124683380127,4.226449966430664
4.542364597320557,4.408198356628418,4.368182182312012
4.016406536102295,4.134764671325684,3.9477360248565674
4.070960998535156,3.940206527709961,4.0149970054626465
3.9898500442504883,4.070018291473389,3.9296233654022217
3.933335304260254,3.8588027954101562,3.9202487468719482
4.391058444976807,4.143842697143555,4.252042770385742
4.175134658813477,4.190004348754883,4.044825553894043
3.8217101097106934,3.9333393573760986,3.939115047454834
4.598724842071533,4.526690483093262,4.654105186462402
4.052193641662598,4.165261268615723,4.011119842529297
4.066400527954102,4.132081508636475,4.139495849609375
3.9527440071105957,3.992490291595459,4.016624450683594
4.435669422149658,4.293649196624756,4.265425205230713
3.9758453369140625,3.6066362857818604,3.666853666305542
3.995327949523926,3.9064884185791016,3.96403169631958
4.189265727996826,4.243124008178711,4.187821865081787
4.037585735321045,3.9377379417419434,4.055253505706787
4.2509565353393555,4.266919136047363,4.230992317199707
4.497717380523682,4.409882545471191,4.572443008422852
4.253653049468994,4.284478187561035,4.309810161590576
4.015820503234863,3.9887619018554688,4.068912506103516
3.9869954586029053,4.001893997192383,4.062117099761963
4.352626323699951,4.256606578826904,4.330812931060791
4.091033458709717,4.1288275718688965,4.085782527923584
3.9270107746124268,3.5903778076171875,3.636378765106201
4.521843910217285,4.452254772186279,4.573414325714111
4.0884904861450195,4.126857757568359,3.9837820529937744
4.35345458984375,4.309683799743652,4.251133918762207
3.9931716918945312,4.0746307373046875,4.212502956390381
3.897132158279419,3.5963072776794434,3.75783109664917
4.380211353302002,4.361839294433594,4.464967250823975
3.9588027000427246,3.790977954864502,4.064374923706055
4.438542366027832,4.38572359085083,4.3497772216796875
3.856003522872925,3.7605862617492676,3.7836458683013916
4.0312066078186035,4.097156524658203,4.0223774909973145
4.059487819671631,4.084530830383301,3.9359188079833984
4.1722235679626465,4.176146984100342,4.033020973205566
4.044461250305176,3.9247488975524902,4.087854862213135
4.471247673034668,4.343932628631592,4.488449573516846
4.3234171867370605,4.268342018127441,4.2837910652160645
4.281601428985596,4.281376838684082,4.090764999389648
4.428685188293457,4.342898368835449,4.449441909790039
4.440720081329346,4.390560626983643,4.478903770446777
3.933335304260254,4.0389018058776855,3.810418128967285
4.019240856170654,3.982807159423828,4.116752624511719
4.047196865081787,4.218500137329102,3.9518024921417236
3.89910888671875,3.9486024379730225,3.8556199073791504
4.367206573486328,4.304637908935547,4.266964912414551
3.9718785285949707,3.8775434494018555,4.038878440856934
4.128140449523926,4.087048053741455,4.035915374755859
4.5261969566345215,4.469096660614014,4.556293487548828
4.018908500671387,3.954968214035034,4.0417656898498535
4.355413436889648,4.248561859130859,4.358114242553711
3.843170404434204,3.924699306488037,4.014595031738281
4.005437850952148,3.893047571182251,4.127248764038086
3.902057409286499,3.9605915546417236,3.906301975250244
3.9448280334472656,4.175227165222168,3.7908406257629395
4.034267425537109,4.022799491882324,4.000410079956055
3.9925975799560547,4.075212001800537,4.055666446685791
4.359189987182617,4.331846237182617,4.269794464111328
4.104896545410156,3.9303770065307617,3.9830899238586426
4.446521759033203,4.398115634918213,4.431092262268066
4.184634685516357,4.159946441650391,4.142273426055908
4.323004245758057,4.218908786773682,4.385107517242432
3.983806610107422,4.029253959655762,4.021172523498535
3.7641761302948,3.8109652996063232,3.7741734981536865
4.371529579162598,4.30045747756958,4.409036636352539
3.8171684741973877,3.8480825424194336,3.844367265701294
4.310799598693848,4.243380546569824,4.16143274307251
4.030882835388184,4.111286640167236,4.074790954589844
4.660552501678467,4.435975074768066,4.507275104522705
4.102982044219971,3.9842047691345215,4.055513858795166
3.802500009536743,3.929060220718384,3.824446201324463
4.355183124542236,4.334423065185547,4.405937194824219
4.071476936340332,4.17778205871582,4.160679817199707
3.8624892234802246,3.893401622772217,3.968738555908203
3.7813243865966797,3.777209520339966,3.5806195735931396
3.9062273502349854,4.1110100746154785,3.8468871116638184
4.096527576446533,4.170882701873779,4.029054164886475
4.004493236541748,3.90600848197937,3.8937878608703613
4.105442047119141,4.038129806518555,3.930819272994995
3.8004422187805176,3.975121021270752,3.991615056991577
4.087213516235352,4.171009540557861,4.056290149688721
4.067405700683594,4.146143913269043,4.005448341369629
4.2558512687683105,4.160687446594238,4.167134761810303
3.8881232738494873,3.818568468093872,3.8741683959960938
4.104077339172363,4.089062690734863,4.053620338439941
3.981954336166382,3.960455894470215,3.841886520385742
3.9386699199676514,4.02243709564209,4.1020026206970215
4.068816661834717,4.268427848815918,4.0788750648498535
3.7784407138824463,3.8385918140411377,3.797762393951416
3.960803508758545,4.0711517333984375,3.860474109649658
3.9411137104034424,3.944995641708374,3.8792564868927
3.7073147296905518,3.899899959564209,3.732778549194336
3.9668922424316406,4.257317066192627,3.98773193359375
3.8581159114837646,3.6118671894073486,3.7139475345611572
4.1204094886779785,4.041478157043457,4.314752578735352
4.078493118286133,4.189889907836914,4.093967914581299
3.8676443099975586,3.830565929412842,3.812458038330078
3.9823617935180664,4.203166484832764,3.9524807929992676
